customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,SeniorCitizenLabel,TenureGroup,MonthlyChargeGroup,PredictedChurn,ChurnProbability,RiskLevel,RecommendedAction
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,1,No,49-60 Months,High,1,0.5498200158503462,Medium Risk,Send personalized loyalty offer
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,0,No,49-60 Months,Medium,0,0.051533670523837824,Low Risk,Maintain regular engagement
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,0,No,25-48 Months,High,1,0.6654639487179435,High Risk,Offer discounted annual contract
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,1,Yes,25-48 Months,High,1,0.7506259345579553,High Risk,Offer discounted annual contract
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,0,No,61-72 Months,Medium,0,0.07589454034489788,Low Risk,Maintain regular engagement
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,0,No,0-12 Months,High,1,0.6942218746436074,High Risk,Offer discounted annual contract
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,0,No,25-48 Months,Low,0,0.08289377451142346,Low Risk,Maintain regular engagement
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,1,No,0-12 Months,Very High,1,0.8315530238448107,High Risk,Offer discounted annual contract
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,0,No,25-48 Months,Low,0,0.02538170599270759,Low Risk,Maintain regular engagement
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,0,No,25-48 Months,High,1,0.5220934280443706,Medium Risk,Send personalized loyalty offer
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,0,No,49-60 Months,High,0,0.43383351505717854,Medium Risk,Send personalized loyalty offer
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,0,No,0-12 Months,Low,0,0.3578259815871022,Medium Risk,Send personalized loyalty offer
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,1,No,0-12 Months,High,1,0.8803631158105507,High Risk,Offer discounted annual contract
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0,No,0-12 Months,Medium,0,0.38145546239497685,Medium Risk,Send personalized loyalty offer
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,0,No,0-12 Months,Low,0,0.3172633257036255,Medium Risk,Send personalized loyalty offer
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,0,No,25-48 Months,High,0,0.2505920203286155,Low Risk,Maintain regular engagement
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,1,Yes,25-48 Months,High,1,0.8203675163179915,High Risk,Offer discounted annual contract
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,0,No,61-72 Months,Low,0,0.010481715693117066,Low Risk,Maintain regular engagement
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0,No,0-12 Months,Low,0,0.41401530395814923,Medium Risk,Send personalized loyalty offer
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,0,Yes,61-72 Months,Medium,0,0.160534425244654,Low Risk,Maintain regular engagement
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,0,No,13-24 Months,High,1,0.8744409018929695,High Risk,Offer discounted annual contract
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,1,No,25-48 Months,Medium,1,0.5192611492334088,Medium Risk,Send personalized loyalty offer
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,0,No,61-72 Months,Medium,0,0.01812214025923935,Low Risk,Maintain regular engagement
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,1,No,0-12 Months,Medium,1,0.8661142283085352,High Risk,Offer discounted annual contract
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,1,No,0-12 Months,Medium,1,0.6823410368747622,High Risk,Offer discounted annual contract
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,0,No,25-48 Months,Low,0,0.04176219755517671,Low Risk,Maintain regular engagement
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,0,No,13-24 Months,High,1,0.5728574577549825,Medium Risk,Send personalized loyalty offer
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,0,No,61-72 Months,Low,0,0.006967279475874288,Low Risk,Maintain regular engagement
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,0,No,49-60 Months,Low,0,0.012900590889776893,Low Risk,Maintain regular engagement
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,1,Yes,0-12 Months,High,1,0.8323303643766015,High Risk,Offer discounted annual contract
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,0,Yes,61-72 Months,High,0,0.04694928645587442,Low Risk,Maintain regular engagement
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,1,No,0-12 Months,High,1,0.5536586209949101,Medium Risk,Send personalized loyalty offer
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,0,No,61-72 Months,Very High,0,0.24473745937711391,Low Risk,Maintain regular engagement
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,0,No,61-72 Months,High,0,0.17977292543556192,Low Risk,Maintain regular engagement
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,0,Yes,61-72 Months,Low,0,0.01051909993624912,Low Risk,Maintain regular engagement
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,0,No,61-72 Months,High,0,0.08697635880583893,Low Risk,Maintain regular engagement
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,0,No,0-12 Months,Low,0,0.22541990292995823,Low Risk,Maintain regular engagement
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,1,No,0-12 Months,Medium,1,0.7374062086084695,High Risk,Offer discounted annual contract
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,0,No,25-48 Months,Medium,0,0.18096962718170706,Low Risk,Maintain regular engagement
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,0,No,13-24 Months,Medium,0,0.4071424699797052,Medium Risk,Send personalized loyalty offer
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0,No,0-12 Months,Medium,1,0.6580834769030602,High Risk,Offer discounted annual contract
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,1,No,0-12 Months,High,1,0.8487106412669498,High Risk,Offer discounted annual contract
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,0,No,61-72 Months,Very High,0,0.28467078452503547,Low Risk,Maintain regular engagement
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,0,No,61-72 Months,High,0,0.036399701691322534,Low Risk,Maintain regular engagement
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,0,No,0-12 Months,Low,0,0.3034238268658823,Medium Risk,Send personalized loyalty offer
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,0,No,13-24 Months,High,1,0.7191643359597925,High Risk,Offer discounted annual contract
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,0,No,13-24 Months,High,1,0.7834056944368972,High Risk,Offer discounted annual contract
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,0,No,13-24 Months,Low,0,0.0843129378134878,Low Risk,Maintain regular engagement
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,0,No,13-24 Months,Medium,0,0.11910873823979441,Low Risk,Maintain regular engagement
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,0,No,0-12 Months,Low,0,0.1151732425055599,Low Risk,Maintain regular engagement
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,0,No,13-24 Months,Medium,0,0.4428987694526507,Medium Risk,Send personalized loyalty offer
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,1,No,13-24 Months,High,1,0.6726424062593929,High Risk,Offer discounted annual contract
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,0,No,0-12 Months,Medium,1,0.8545998007973643,High Risk,Offer discounted annual contract
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,0,No,49-60 Months,High,0,0.0732950202394281,Low Risk,Maintain regular engagement
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,0,No,0-12 Months,Low,0,0.13336884297492993,Low Risk,Maintain regular engagement
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,0,No,61-72 Months,Low,0,0.006890816607406432,Low Risk,Maintain regular engagement
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,1,No,0-12 Months,High,1,0.7809071948991358,High Risk,Offer discounted annual contract
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,0,No,61-72 Months,High,0,0.041496434675731844,Low Risk,Maintain regular engagement
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,1,Yes,49-60 Months,Medium,0,0.40854679726670023,Medium Risk,Send personalized loyalty offer
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,0,No,13-24 Months,Low,0,0.27946053235643886,Low Risk,Maintain regular engagement
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,0,No,25-48 Months,High,0,0.184652132379945,Low Risk,Maintain regular engagement
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,1,No,0-12 Months,Very High,1,0.8875097459204435,High Risk,Offer discounted annual contract
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,0,No,13-24 Months,High,0,0.16512437625138912,Low Risk,Maintain regular engagement
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,1,No,49-60 Months,High,0,0.41254674173268124,Medium Risk,Send personalized loyalty offer
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,0,No,25-48 Months,Low,0,0.06792358215608682,Low Risk,Maintain regular engagement
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,0,No,25-48 Months,Low,0,0.22369790642030654,Low Risk,Maintain regular engagement
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,1,Yes,13-24 Months,High,1,0.8165844060311128,High Risk,Offer discounted annual contract
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,1,Yes,0-12 Months,High,1,0.6661402009505055,High Risk,Offer discounted annual contract
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,0,No,13-24 Months,Very High,1,0.7844870606138231,High Risk,Offer discounted annual contract
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,0,No,61-72 Months,Low,0,0.024976901750840906,Low Risk,Maintain regular engagement
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,1,No,0-12 Months,Low,1,0.6947570705195214,High Risk,Offer discounted annual contract
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,0,No,0-12 Months,Medium,1,0.6096992505671973,High Risk,Offer discounted annual contract
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,1,No,0-12 Months,High,1,0.8025145921415966,High Risk,Offer discounted annual contract
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,0,No,25-48 Months,High,0,0.16848228834921414,Low Risk,Maintain regular engagement
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,1,No,13-24 Months,High,1,0.7826585202675165,High Risk,Offer discounted annual contract
1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,1,No,0-12 Months,Low,1,0.8372978115713502,High Risk,Offer discounted annual contract
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,0,No,13-24 Months,Medium,0,0.4399627532890328,Medium Risk,Send personalized loyalty offer
8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,0,No,0-12 Months,Low,1,0.7169544482569248,High Risk,Offer discounted annual contract
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,0,No,13-24 Months,Low,0,0.20891893234847494,Low Risk,Maintain regular engagement
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,0,No,25-48 Months,Medium,0,0.28785985205284503,Low Risk,Maintain regular engagement
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,0,No,25-48 Months,High,0,0.11402484313883848,Low Risk,Maintain regular engagement
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,1,No,0-12 Months,High,1,0.8327668531980716,High Risk,Offer discounted annual contract
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,0,No,61-72 Months,Low,0,0.005288677085079065,Low Risk,Maintain regular engagement
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,0,No,61-72 Months,Very High,0,0.12674031498954258,Low Risk,Maintain regular engagement
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,0,No,49-60 Months,Low,0,0.008949251791980913,Low Risk,Maintain regular engagement
2604-IJPDU,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No,0,No,13-24 Months,High,1,0.6147646467504466,High Risk,Offer discounted annual contract
9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,0,No,13-24 Months,Low,0,0.06640065217192469,Low Risk,Maintain regular engagement
6168-YBYNP,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,0,No,49-60 Months,Very High,1,0.6534427352466493,High Risk,Offer discounted annual contract
7255-SSFBC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,0,No,61-72 Months,Very High,0,0.14287737369968187,Low Risk,Maintain regular engagement
3645-DEYGF,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,No,0,No,0-12 Months,Low,0,0.35561528591255437,Medium Risk,Send personalized loyalty offer
